,barcode,create_time,el_no,result
5216,4800,1550278349.8623762,Line1,1
5217,504799,1550278352.8338425,Line2,1
5218,4801,1550278364.8758776,Line1,1
5219,504800,1550278367.8462083,Line2,1
5220,4802,1550278379.8850708,Line1,1
5221,504801,1550278382.856659,Line2,1
5222,504802,1550278397.8678827,Line2,1
5223,4803,1550278394.8976545,Line1,0
5224,504803,1550278412.8739705,Line2,1
5225,4804,1550278409.9036388,Line1,1
5226,504804,1550278427.8839428,Line2,1
5227,4805,1550278424.9134102,Line1,0
5228,504805,1550278442.889962,Line2,1
5229,4806,1550278439.9196627,Line1,1
5230,4807,1550278454.9263709,Line1,1
5231,504806,1550278457.896695,Line2,1
5232,4808,1550278469.935632,Line1,1
5233,504807,1550278472.9049294,Line2,1
5234,4809,1550278484.944651,Line1,1
5235,504808,1550278487.9162407,Line2,1
5236,504809,1550278502.9390366,Line2,1
5237,4810,1550278499.9541945,Line1,0
5238,504810,1550278517.941477,Line2,1
5239,4811,1550278514.9564297,Line1,1
5240,4812,1550278529.9639733,Line1,1
5241,504811,1550278532.9510293,Line2,0
5242,4813,1550278544.9714746,Line1,1
5243,504812,1550278547.956531,Line2,1
5244,4814,1550278559.9794354,Line1,1
5245,504813,1550278562.9644737,Line2,1
5246,4815,1550278574.9877896,Line1,1
5247,504814,1550278577.975196,Line2,0
5248,4816,1550278589.994768,Line1,1
5249,504815,1550278592.9799795,Line2,0
5250,504816,1550278607.9852042,Line2,1
5251,4817,1550278605.0015295,Line1,0
5252,504817,1550278622.9910462,Line2,1
5253,4818,1550278620.0044887,Line1,1
5254,504818,1550278638.0003195,Line2,1
5255,4819,1550278635.0144842,Line1,0
5256,4820,1550278650.0294676,Line1,1
5257,504819,1550278653.0154915,Line2,0
5258,4821,1550278665.0445266,Line1,1
5259,504820,1550278668.0191703,Line2,1
5260,4822,1550278680.055866,Line1,1
5261,504821,1550278683.026209,Line2,0
5262,4823,1550278695.065961,Line1,0
5263,504822,1550278698.037867,Line2,0
5264,504823,1550278713.0453658,Line2,1
5265,4824,1550278710.0762684,Line1,0
5266,504824,1550278728.0497746,Line2,1
5267,4825,1550278725.0790954,Line1,1
5268,504825,1550278743.0588331,Line2,1
5269,4826,1550278740.0895512,Line1,1
5270,4827,1550278755.0979042,Line1,1
5271,504826,1550278758.0671444,Line2,0
5272,4828,1550278770.1022353,Line1,1
5273,504827,1550278773.0708454,Line2,1
5274,4829,1550278785.1101243,Line1,1
5275,504828,1550278788.0827541,Line2,1
5276,4830,1550278800.1238246,Line1,1
5277,504829,1550278803.0932221,Line2,1
5278,4831,1550278815.1301773,Line1,1
5279,504830,1550278818.0974216,Line2,1
5280,4832,1550278830.1363723,Line1,1
5281,504831,1550278833.1056993,Line2,1
5282,4833,1550278845.1438477,Line1,1
5283,504832,1550278848.114157,Line2,1
5284,4834,1550278860.1540573,Line1,1
5285,504833,1550278863.1256154,Line2,1
5286,4835,1550278875.1571257,Line1,1
5287,504834,1550278878.1264234,Line2,1
5288,4836,1550278890.1643722,Line1,1
5289,504835,1550278893.135913,Line2,1
5290,4837,1550278905.190259,Line1,1
5291,504836,1550278908.1461089,Line2,1
5292,4838,1550278920.2014978,Line1,1
5293,504837,1550278923.1561062,Line2,1
5294,4839,1550278935.2046423,Line1,1
5295,504838,1550278938.1606042,Line2,1
5296,4840,1550278950.2151968,Line1,1
5297,504839,1550278953.1688433,Line2,1
5298,4841,1550278965.2232952,Line1,1
5299,504840,1550278968.1770706,Line2,1
5300,504841,1550278983.1853728,Line2,1
5301,4842,1550278980.230706,Line1,0
5302,504842,1550278998.1905715,Line2,1
5303,4843,1550278995.236813,Line1,1
5304,4844,1550279010.2451992,Line1,1
5305,504843,1550279013.215491,Line2,1
5306,4845,1550279025.254297,Line1,1
5307,504844,1550279028.2257643,Line2,1
5308,504845,1550279043.2359054,Line2,1
5309,4846,1550279040.2656143,Line1,0
5310,504846,1550279058.2467165,Line2,1
5311,4847,1550279055.278698,Line1,1
5312,4848,1550279070.2853308,Line1,1
5313,504847,1550279073.254666,Line2,1
5314,4849,1550279085.2926767,Line1,1
5315,504848,1550279088.264277,Line2,1
5316,4850,1550279100.3032868,Line1,1
5317,504849,1550279103.2768476,Line2,1
5318,4851,1550279115.31575,Line1,1
5319,504850,1550279118.285941,Line2,1
5320,4852,1550279130.322066,Line1,1
5321,504851,1550279133.2926352,Line2,1
5322,4853,1550279145.346396,Line1,1
5323,504852,1550279148.300006,Line2,1
5324,4854,1550279160.3544166,Line1,1
5325,504853,1550279163.3093703,Line2,1
5326,4855,1550279175.3639095,Line1,1
5327,504854,1550279178.317568,Line2,1
5328,4856,1550279190.371023,Line1,1
5329,504855,1550279193.3269892,Line2,1
5330,4857,1550279205.3831284,Line1,1
5331,504856,1550279208.3533163,Line2,1
5332,504857,1550279223.3582485,Line2,1
5333,4858,1550279220.3866105,Line1,0
5334,504858,1550279238.3736,Line2,1
5335,4859,1550279235.3875813,Line1,1
5336,4860,1550279250.3951337,Line1,1
5337,504859,1550279253.3800607,Line2,1
5338,504860,1550279268.3923767,Line2,1
5339,4861,1550279265.4051397,Line1,0
5340,504861,1550279283.4059713,Line2,1
5341,4862,1550279280.4195511,Line1,1
5342,4863,1550279295.4262187,Line1,1
5343,504862,1550279298.4111676,Line2,1
5344,504863,1550279313.4206014,Line2,1
5345,4864,1550279310.433506,Line1,0
5346,504864,1550279328.4326446,Line2,1
5347,4865,1550279325.4403076,Line1,1
5348,4866,1550279340.4513724,Line1,1
5349,504865,1550279343.4362085,Line2,1
5350,504866,1550279358.4456794,Line2,1
5351,4867,1550279355.4584749,Line1,0
5352,504867,1550279373.4518683,Line2,1
5353,4868,1550279370.4668133,Line1,1
5354,4869,1550279385.4694974,Line1,1
5355,504868,1550279388.452484,Line2,1
5356,504869,1550279403.4617214,Line2,1
5357,4870,1550279400.4767787,Line1,0
5358,504870,1550279418.468721,Line2,1
5359,4871,1550279415.4812164,Line1,0
5360,504871,1550279433.477191,Line2,1
5361,4872,1550279430.492836,Line1,1
5362,4873,1550279445.5007145,Line1,1
5363,504872,1550279448.4865906,Line2,0
5364,4874,1550279460.50947,Line1,1
5365,504873,1550279463.4945154,Line2,0
5366,4875,1550279475.517975,Line1,1
5367,4876,1550279490.5224643,Line1,1
5368,504874,1550279478.5024712,Line2,0
5369,504875,1550279493.5096493,Line2,1
5370,4877,1550279505.5295737,Line1,1
5371,504876,1550279508.5323477,Line2,0
5372,4878,1550279520.5339766,Line1,1
5373,504877,1550279523.5346339,Line2,0
5374,4879,1550279535.545476,Line1,1
5375,504878,1550279538.5460546,Line2,1
5376,504879,1550279553.5578125,Line2,1
5377,4880,1550279550.554038,Line1,0
5378,504880,1550279568.5684164,Line2,1
5379,4881,1550279565.5676773,Line1,0
5380,504881,1550279583.5754364,Line2,1
5381,4882,1550279580.5781374,Line1,1
5382,504882,1550279598.5849895,Line2,1
5383,4883,1550279595.581135,Line1,1
5384,4884,1550279610.590624,Line1,1
5385,504883,1550279613.5899527,Line2,0
5386,4885,1550279625.5961277,Line1,1
5387,504884,1550279628.5967274,Line2,1
5388,4886,1550279640.603795,Line1,1
5389,504885,1550279643.6043043,Line2,1
5390,4887,1550279655.612917,Line1,1
5391,504886,1550279658.6168716,Line2,1
5392,4888,1550279670.622321,Line1,1
5393,504887,1550279673.6199124,Line2,1
5394,4889,1550279685.630426,Line1,1
5395,504888,1550279688.6208534,Line2,1
5396,4890,1550279700.634875,Line1,1
5397,504889,1550279703.6353612,Line2,0
5398,504890,1550279718.6463265,Line2,1
5399,4891,1550279715.6398325,Line1,0
5400,504891,1550279733.658438,Line2,1
5401,4892,1550279730.6429715,Line1,0
5402,504892,1550279748.669508,Line2,1
5403,4893,1550279745.646441,Line1,1
5404,4894,1550279760.658947,Line1,1
5405,504893,1550279763.6760278,Line2,0
5406,504894,1550279778.6864536,Line2,1
5407,4895,1550279775.6680825,Line1,0
5408,4896,1550279790.6710823,Line1,1
5409,504895,1550279793.7016327,Line2,0
5410,504896,1550279808.7102685,Line2,1
5411,4897,1550279805.676054,Line1,0
5412,504897,1550279823.7129228,Line2,0
5413,4898,1550279820.6810014,Line1,0
5414,504898,1550279838.7185924,Line2,1
5415,4899,1550279835.6868596,Line1,1
5416,504899,1550279853.727344,Line2,1
5417,4900,1550279850.693234,Line1,1
5418,4901,1550279865.702899,Line1,1
5419,504900,1550279868.7355673,Line2,1
5420,504901,1550279883.746652,Line2,1
5421,4902,1550279880.715176,Line1,0
5422,504902,1550279898.7542715,Line2,1
5423,4903,1550279895.72234,Line1,1
5424,4904,1550279910.734448,Line1,1
5425,504903,1550279913.7672765,Line2,1
5426,4905,1550279925.742937,Line1,1
5427,504904,1550279928.7757442,Line2,1
5428,4906,1550279940.7501087,Line1,0
5429,504905,1550279943.7841651,Line2,0
5430,4907,1550279955.7629235,Line1,1
5431,504906,1550279958.794602,Line2,1
5432,4908,1550279970.7713437,Line1,1
5433,504907,1550279973.8054104,Line2,1
5434,4909,1550279985.782829,Line1,1
5435,504908,1550279988.8156052,Line2,1
5436,4910,1550280000.8097317,Line1,1
5437,504909,1550280003.8268614,Line2,1
5438,4911,1550280015.8150694,Line1,1
5439,504910,1550280018.8312514,Line2,1
5440,4912,1550280030.8243237,Line1,1
5441,504911,1550280033.8413904,Line2,1
5442,4913,1550280045.83468,Line1,1
5443,504912,1550280048.8518538,Line2,1
5444,504913,1550280063.8600843,Line2,1
5445,4914,1550280060.8429337,Line1,0
5446,504914,1550280078.8748372,Line2,1
5447,4915,1550280075.8585536,Line1,1
5448,4916,1550280090.8682463,Line1,1
5449,504915,1550280093.8876014,Line2,1
5450,4917,1550280105.883073,Line1,1
5451,504916,1550280108.8992941,Line2,1
5452,4918,1550280120.8891668,Line1,1
5453,504917,1550280123.9075606,Line2,1
5454,4919,1550280135.8969603,Line1,1
5455,504918,1550280138.9140587,Line2,1
5456,4920,1550280150.9060571,Line1,1
5457,504919,1550280153.9223561,Line2,1
5458,4921,1550280165.9137683,Line1,1
5459,504920,1550280168.9311094,Line2,1
5460,4922,1550280180.9221785,Line1,1
5461,504921,1550280183.9394064,Line2,1
5462,4923,1550280195.9310777,Line1,1
5463,504922,1550280198.9472659,Line2,1
5464,4924,1550280210.9334915,Line1,1
5465,504923,1550280213.9505866,Line2,1
5466,4925,1550280225.9419131,Line1,1
5467,504924,1550280228.9590676,Line2,1
5468,4926,1550280240.9502954,Line1,1
5469,504925,1550280243.965099,Line2,0
5470,4927,1550280255.9682581,Line1,1
5471,504926,1550280258.9691558,Line2,1
5472,4928,1550280270.981568,Line1,1
5473,504927,1550280273.9831603,Line2,1
5474,504928,1550280288.9833913,Line2,1
5475,4929,1550280285.9906633,Line1,0
5476,504929,1550280303.9851692,Line2,1
5477,4930,1550280301.0010245,Line1,0
5478,504930,1550280318.993152,Line2,1
5479,4931,1550280316.0087314,Line1,1
5480,504931,1550280334.0015595,Line2,1
5481,4932,1550280331.0155525,Line1,1
5482,4933,1550280346.024943,Line1,1
5483,504932,1550280349.0122104,Line2,1
5484,4934,1550280361.0553849,Line1,0
5485,504933,1550280364.0269213,Line2,0
5486,4935,1550280376.0593379,Line1,0
5487,504934,1550280379.0292776,Line2,0
5488,4936,1550280391.0658314,Line1,1
5489,504935,1550280394.0343215,Line2,1
5490,4937,1550280406.070084,Line1,1
5491,504936,1550280409.0403395,Line2,1
5492,4938,1550280421.0831907,Line1,1
5493,504937,1550280424.0525453,Line2,1
5494,4939,1550280436.090747,Line1,1
5495,504938,1550280439.0632377,Line2,1
5496,4940,1550280451.1023438,Line1,1
5497,504939,1550280454.0717454,Line2,1
5498,4941,1550280466.1106277,Line1,1
5499,504940,1550280469.080907,Line2,1
5500,4942,1550280481.1214952,Line1,1
5501,504941,1550280484.0908177,Line2,0
5502,4943,1550280496.1226456,Line1,0
5503,504942,1550280499.0930867,Line2,0
5504,4944,1550280511.124524,Line1,1
5505,504943,1550280514.1082318,Line2,1
5506,4945,1550280526.1337173,Line1,1
5507,504944,1550280529.120907,Line2,1
5508,504945,1550280544.13001,Line2,1
5509,4946,1550280541.1450875,Line1,0
5510,504946,1550280559.1351821,Line2,0
5511,4947,1550280556.150185,Line1,0
5512,504947,1550280574.1446636,Line2,1
5513,4948,1550280571.1605477,Line1,1
5514,504948,1550280589.1585798,Line2,0
5515,4949,1550280586.1730497,Line1,0
5516,4950,1550280601.1807513,Line1,1
5517,504949,1550280604.1697702,Line2,0
5518,504950,1550280619.173045,Line2,1
5519,504951,1550280634.180156,Line2,1
5520,4951,1550280616.1874673,Line1,0
5521,4952,1550280631.194192,Line1,1
5522,504952,1550280649.208791,Line2,1
5523,4953,1550280646.2081573,Line1,1
5524,4954,1550280661.2172203,Line1,1
5525,504953,1550280664.217796,Line2,0
5526,4955,1550280676.2266505,Line1,1
5527,504954,1550280679.228293,Line2,0
5528,4956,1550280691.2355137,Line1,1
5529,4957,1550280706.2396803,Line1,1
5530,504955,1550280694.2362008,Line2,0
5531,504956,1550280709.2414062,Line2,1
5532,4958,1550280721.2471805,Line1,1
5533,504957,1550280724.2634718,Line2,1
5534,504958,1550280739.27093,Line2,1
5535,4959,1550280736.270295,Line1,0
5536,504959,1550280754.2787564,Line2,1
5537,4960,1550280751.279427,Line1,1
5538,4961,1550280766.2919202,Line1,1
5539,504960,1550280769.2934046,Line2,1
5540,4962,1550280781.3019204,Line1,1
5541,504961,1550280784.3047225,Line2,1
5542,504962,1550280799.312001,Line2,1
5543,4963,1550280796.3091533,Line1,0
5544,504963,1550280814.319362,Line2,1
5545,4964,1550280811.3163953,Line1,1
5546,4965,1550280826.3201566,Line1,0
5547,504964,1550280829.3220656,Line2,0
5548,504965,1550280844.3258061,Line2,1
5549,4966,1550280841.3251238,Line1,0
5550,504966,1550280859.3267553,Line2,1
5551,4967,1550280856.3269582,Line1,1
5552,504967,1550280874.335085,Line2,1
5553,4968,1550280871.333581,Line1,1
5554,504968,1550280889.3432388,Line2,1
5555,4969,1550280886.3466508,Line1,0
5556,504969,1550280904.3564985,Line2,1
5557,4970,1550280901.359128,Line1,1
5558,504970,1550280919.3635998,Line2,1
5559,4971,1550280916.3607464,Line1,0
5560,504971,1550280934.3706,Line2,1
5561,4972,1550280931.367728,Line1,1
5562,4973,1550280946.3738565,Line1,1
5563,504972,1550280949.3765981,Line2,0
5564,4974,1550280961.3828003,Line1,1
5565,504973,1550280964.3849485,Line2,1
5566,4975,1550280976.3895464,Line1,1
5567,504974,1550280979.3900902,Line2,1
5568,4976,1550280991.3953114,Line1,1
5569,504975,1550280994.3991313,Line2,1
5570,4977,1550281006.4056997,Line1,1
5571,504976,1550281009.4086058,Line2,1
5572,4978,1550281021.4119184,Line1,1
5573,504977,1550281024.4149134,Line2,0
5574,4979,1550281036.4222806,Line1,1
5575,504978,1550281039.4230628,Line2,1
5576,4980,1550281051.430994,Line1,1
5577,504979,1550281054.433789,Line2,1
5578,4981,1550281066.4560697,Line1,1
5579,504980,1550281069.4432545,Line2,1
5580,4982,1550281081.4665835,Line1,1
5581,504981,1550281084.45259,Line2,1
5582,4983,1550281096.4767978,Line1,0
5583,504982,1550281099.4640105,Line2,0
5584,4984,1550281111.4834156,Line1,1
5585,504983,1550281114.4694164,Line2,1
5586,504984,1550281129.4922354,Line2,1
5587,4985,1550281126.4907513,Line1,0
5588,504985,1550281144.497438,Line2,1
5589,4986,1550281141.496739,Line1,1
5590,4987,1550281156.5030568,Line1,1
5591,504986,1550281159.5058112,Line2,1
5592,4988,1550281171.5166988,Line1,1
5593,504987,1550281174.5186017,Line2,0
5594,4989,1550281186.5284975,Line1,1
5595,504988,1550281189.5293114,Line2,1
5596,4990,1550281201.5537992,Line1,1
5597,504989,1550281204.556621,Line2,1
5598,4991,1550281216.5660384,Line1,1
5599,504990,1550281219.567537,Line2,0
5600,4992,1550281231.5768378,Line1,1
5601,504991,1550281234.5786254,Line2,1
5602,4993,1550281246.5866525,Line1,1
5603,504992,1550281249.5886016,Line2,0
5604,4994,1550281261.5937202,Line1,1
5605,504993,1550281264.5944777,Line2,1
5606,4995,1550281276.5968418,Line1,1
5607,504994,1550281279.6028254,Line2,1
5608,4996,1550281291.6095066,Line1,1
5609,504995,1550281294.6267414,Line2,1
5610,4997,1550281306.618688,Line1,1
5611,504996,1550281309.6379945,Line2,1
5612,4998,1550281321.6279402,Line1,1
5613,504997,1550281324.6475427,Line2,1
5614,4999,1550281336.633223,Line1,1
5615,504998,1550281339.650447,Line2,1
5616,504999,1550281354.6621346,Line2,1
5617,5000,1550281351.6426651,Line1,0
5618,505000,1550281369.6732605,Line2,1
5619,5001,1550281366.654472,Line1,1
5620,5002,1550281381.666468,Line1,1
5621,505001,1550281384.6827168,Line2,1
5622,5003,1550281396.6800492,Line1,1
5623,505002,1550281399.6962726,Line2,0
5624,5004,1550281411.6855721,Line1,1
5625,505003,1550281414.7004936,Line2,0
5626,5005,1550281426.6884181,Line1,1
5627,505004,1550281429.7047503,Line2,1
5628,5006,1550281441.6963792,Line1,1
5629,505005,1550281444.713583,Line2,1
5630,5007,1550281456.7111008,Line1,1
5631,505006,1550281459.7140543,Line2,1
5632,5008,1550281471.7167237,Line1,1
5633,505007,1550281474.7185667,Line2,0
5634,5009,1550281486.7205215,Line1,1
5635,505008,1550281489.7237346,Line2,1
5636,5010,1550281501.7315638,Line1,1
5637,505009,1550281504.73204,Line2,1
5638,5011,1550281516.7410748,Line1,1
5639,505010,1550281519.7447703,Line2,1
5640,5012,1550281531.751155,Line1,1
5641,505011,1550281534.753967,Line2,1
5642,5013,1550281546.7618687,Line1,1
5643,505012,1550281549.7634256,Line2,1
5644,5014,1550281561.7721,Line1,1
5645,505013,1550281564.7739215,Line2,1
5646,5015,1550281576.7810543,Line1,1
5647,505014,1550281579.78259,Line2,1
5648,5016,1550281591.7901459,Line1,0
5649,505015,1550281594.792883,Line2,0
5650,505016,1550281609.7985296,Line2,1
5651,5017,1550281606.7968378,Line1,0
5652,5018,1550281621.7993402,Line1,1
5653,505017,1550281624.809899,Line2,0
5654,505018,1550281639.8200243,Line2,1
5655,5019,1550281636.8027546,Line1,0
5656,505019,1550281654.8255749,Line2,1
5657,5020,1550281651.8118315,Line1,1
5658,505020,1550281669.8305655,Line2,1
5659,5021,1550281666.813486,Line1,0
5660,505021,1550281684.8382778,Line2,1
5661,5022,1550281681.8211863,Line1,1
5662,5023,1550281696.8249836,Line1,1
5663,505022,1550281699.842162,Line2,0
5664,505023,1550281714.851812,Line2,1
5665,5024,1550281711.834072,Line1,0
5666,5025,1550281726.8397937,Line1,1
5667,505024,1550281729.854744,Line2,0
5668,5026,1550281741.8446457,Line1,1
5669,505025,1550281744.8634567,Line2,1
5670,5027,1550281756.8522463,Line1,1
5671,505026,1550281759.885003,Line2,1
5672,5028,1550281771.8613317,Line1,1
5673,505027,1550281774.893097,Line2,0
5674,5029,1550281786.8692827,Line1,1
5675,505028,1550281789.9023535,Line2,1
5676,5030,1550281801.870435,Line1,1
5677,505029,1550281804.917848,Line2,0
5678,5031,1550281816.8872426,Line1,1
5679,505030,1550281819.9200666,Line2,1
5680,5032,1550281831.893865,Line1,1
5681,505031,1550281834.926601,Line2,1
5682,5033,1550281846.8998857,Line1,1
5683,505032,1550281849.9325922,Line2,1
5684,5034,1550281861.905912,Line1,1
5685,505033,1550281864.93777,Line2,1
5686,505034,1550281879.94836,Line2,1
5687,5035,1550281876.9152715,Line1,0
5688,505035,1550281894.953963,Line2,1
5689,5036,1550281891.9221165,Line1,0
5690,505036,1550281909.9614775,Line2,1
5691,5037,1550281906.9304514,Line1,1
5692,505037,1550281924.9742622,Line2,1
5693,5038,1550281921.9414442,Line1,1
5694,5039,1550281936.948497,Line1,1
5695,505038,1550281939.982511,Line2,0
5696,5040,1550281951.9564304,Line1,1
5697,505039,1550281954.989281,Line2,1
5698,5041,1550281966.9625134,Line1,1
5699,505040,1550281969.9996045,Line2,1
5700,505041,1550281985.007447,Line2,1
5701,5042,1550281981.9734137,Line1,0
5702,505042,1550282000.0137,Line2,1
5703,5043,1550281996.997443,Line1,1
5704,5044,1550282012.0216057,Line1,0
5705,505043,1550282015.0243714,Line2,0
5706,505044,1550282030.034884,Line2,1
5707,5045,1550282027.0283234,Line1,0
5708,505045,1550282045.0418663,Line2,1
5709,5046,1550282042.0418441,Line1,1
5710,505046,1550282060.0486834,Line2,1
5711,5047,1550282057.045632,Line1,0
5712,5048,1550282072.0583339,Line1,1
5713,505047,1550282075.0598123,Line2,0
5714,5049,1550282087.0665033,Line1,1
5715,505048,1550282090.0696943,Line2,1
5716,505049,1550282105.077541,Line2,1
5717,5050,1550282102.0760803,Line1,0
5718,505050,1550282120.0900922,Line2,1
5719,5051,1550282117.0907927,Line1,1
5720,5052,1550282132.0932262,Line1,1
5721,505051,1550282135.0951042,Line2,1
5722,5053,1550282147.104279,Line1,1
5723,505052,1550282150.104836,Line2,1
5724,5054,1550282162.1082773,Line1,1
5725,505053,1550282165.109778,Line2,1
5726,5055,1550282177.1195183,Line1,1
5727,505054,1550282180.121166,Line2,0
5728,5056,1550282192.1265714,Line1,1
5729,505055,1550282195.128153,Line2,1
5730,5057,1550282207.1269715,Line1,1
5731,505056,1550282210.1284823,Line2,1
5732,5058,1550282222.1359859,Line1,1
5733,505057,1550282225.1366403,Line2,0
5734,5059,1550282237.1409574,Line1,1
5735,505058,1550282240.1589177,Line2,1
5736,5060,1550282252.1510544,Line1,0
