,AI_result,OP_result,barcode,create_time,el_no
5219,1,1,504800,1550278367.8462083,Line2
5220,1,1,4802,1550278379.8850708,Line1
5221,1,1,504801,1550278382.856659,Line2
5222,1,1,504802,1550278397.8678827,Line2
5223,0,0,4803,1550278394.8976545,Line1
5224,1,1,504803,1550278412.8739705,Line2
5225,1,1,4804,1550278409.9036388,Line1
5226,1,1,504804,1550278427.8839428,Line2
5227,0,0,4805,1550278424.9134102,Line1
5228,1,1,504805,1550278442.889962,Line2
5229,1,1,4806,1550278439.9196627,Line1
5230,1,1,4807,1550278454.9263709,Line1
5231,1,1,504806,1550278457.896695,Line2
5232,1,1,4808,1550278469.935632,Line1
5233,1,1,504807,1550278472.9049294,Line2
5234,1,1,4809,1550278484.944651,Line1
5235,1,1,504808,1550278487.9162407,Line2
5236,1,1,504809,1550278502.9390366,Line2
5237,0,0,4810,1550278499.9541945,Line1
5238,1,1,504810,1550278517.941477,Line2
5239,1,1,4811,1550278514.9564297,Line1
5240,1,1,4812,1550278529.9639733,Line1
5241,0,0,504811,1550278532.9510293,Line2
5242,1,1,4813,1550278544.9714746,Line1
5243,1,1,504812,1550278547.956531,Line2
5244,1,1,4814,1550278559.9794354,Line1
5245,1,1,504813,1550278562.9644737,Line2
5246,1,1,4815,1550278574.9877896,Line1
5247,0,0,504814,1550278577.975196,Line2
5248,1,1,4816,1550278589.994768,Line1
5249,0,0,504815,1550278592.9799795,Line2
5250,1,1,504816,1550278607.9852042,Line2
5251,0,0,4817,1550278605.0015295,Line1
5252,1,1,504817,1550278622.9910462,Line2
5253,1,1,4818,1550278620.0044887,Line1
5254,1,1,504818,1550278638.0003195,Line2
5255,0,0,4819,1550278635.0144842,Line1
5256,1,1,4820,1550278650.0294676,Line1
5257,0,0,504819,1550278653.0154915,Line2
5258,1,1,4821,1550278665.0445266,Line1
5259,1,1,504820,1550278668.0191703,Line2
5260,1,1,4822,1550278680.055866,Line1
5261,0,0,504821,1550278683.026209,Line2
5262,0,0,4823,1550278695.065961,Line1
5263,0,0,504822,1550278698.037867,Line2
5264,1,1,504823,1550278713.0453658,Line2
5265,0,0,4824,1550278710.0762684,Line1
5266,1,1,504824,1550278728.0497746,Line2
5267,1,1,4825,1550278725.0790954,Line1
5268,1,1,504825,1550278743.0588331,Line2
5269,1,1,4826,1550278740.0895512,Line1
5270,1,1,4827,1550278755.0979042,Line1
5271,0,0,504826,1550278758.0671444,Line2
5272,1,1,4828,1550278770.1022353,Line1
5273,1,1,504827,1550278773.0708454,Line2
5274,1,1,4829,1550278785.1101243,Line1
5275,1,1,504828,1550278788.0827541,Line2
5276,1,1,4830,1550278800.1238246,Line1
5277,1,1,504829,1550278803.0932221,Line2
5278,1,1,4831,1550278815.1301773,Line1
5279,1,1,504830,1550278818.0974216,Line2
5280,1,1,4832,1550278830.1363723,Line1
5281,1,1,504831,1550278833.1056993,Line2
5282,1,1,4833,1550278845.1438477,Line1
5283,1,1,504832,1550278848.114157,Line2
5284,1,1,4834,1550278860.1540573,Line1
5285,1,1,504833,1550278863.1256154,Line2
5286,1,1,4835,1550278875.1571257,Line1
5287,1,1,504834,1550278878.1264234,Line2
5288,1,1,4836,1550278890.1643722,Line1
5289,1,1,504835,1550278893.135913,Line2
5290,1,1,4837,1550278905.190259,Line1
5291,1,1,504836,1550278908.1461089,Line2
5292,1,1,4838,1550278920.2014978,Line1
5293,1,1,504837,1550278923.1561062,Line2
5294,1,1,4839,1550278935.2046423,Line1
5295,1,1,504838,1550278938.1606042,Line2
5296,1,1,4840,1550278950.2151968,Line1
5297,1,1,504839,1550278953.1688433,Line2
5298,1,1,4841,1550278965.2232952,Line1
5299,1,1,504840,1550278968.1770706,Line2
5300,1,1,504841,1550278983.1853728,Line2
5301,0,0,4842,1550278980.230706,Line1
5302,1,1,504842,1550278998.1905715,Line2
5303,1,1,4843,1550278995.236813,Line1
5304,1,1,4844,1550279010.2451992,Line1
5305,1,1,504843,1550279013.215491,Line2
5306,1,1,4845,1550279025.254297,Line1
5307,1,1,504844,1550279028.2257643,Line2
5308,1,1,504845,1550279043.2359054,Line2
5309,0,0,4846,1550279040.2656143,Line1
5310,1,1,504846,1550279058.2467165,Line2
5311,1,1,4847,1550279055.278698,Line1
5312,1,1,4848,1550279070.2853308,Line1
5313,1,1,504847,1550279073.254666,Line2
5314,1,1,4849,1550279085.2926767,Line1
5315,1,1,504848,1550279088.264277,Line2
5316,1,1,4850,1550279100.3032868,Line1
5317,1,1,504849,1550279103.2768476,Line2
5318,1,1,4851,1550279115.31575,Line1
5319,1,1,504850,1550279118.285941,Line2
5320,1,1,4852,1550279130.322066,Line1
5321,1,1,504851,1550279133.2926352,Line2
5322,1,1,4853,1550279145.346396,Line1
5323,1,1,504852,1550279148.300006,Line2
5324,1,1,4854,1550279160.3544166,Line1
5325,1,1,504853,1550279163.3093703,Line2
5326,1,1,4855,1550279175.3639095,Line1
5327,1,1,504854,1550279178.317568,Line2
5328,1,1,4856,1550279190.371023,Line1
5329,1,1,504855,1550279193.3269892,Line2
5330,1,1,4857,1550279205.3831284,Line1
5331,1,1,504856,1550279208.3533163,Line2
5332,1,1,504857,1550279223.3582485,Line2
5333,0,0,4858,1550279220.3866105,Line1
5334,1,1,504858,1550279238.3736,Line2
5335,1,1,4859,1550279235.3875813,Line1
5336,1,1,4860,1550279250.3951337,Line1
5337,1,1,504859,1550279253.3800607,Line2
5338,1,1,504860,1550279268.3923767,Line2
5339,0,0,4861,1550279265.4051397,Line1
5340,1,1,504861,1550279283.4059713,Line2
5341,1,1,4862,1550279280.4195511,Line1
5342,1,1,4863,1550279295.4262187,Line1
5343,1,1,504862,1550279298.4111676,Line2
5344,1,1,504863,1550279313.4206014,Line2
5345,0,0,4864,1550279310.433506,Line1
5346,1,1,504864,1550279328.4326446,Line2
5347,1,1,4865,1550279325.4403076,Line1
5348,1,1,4866,1550279340.4513724,Line1
5349,1,1,504865,1550279343.4362085,Line2
5350,1,1,504866,1550279358.4456794,Line2
5351,0,0,4867,1550279355.4584749,Line1
5352,1,1,504867,1550279373.4518683,Line2
5353,1,1,4868,1550279370.4668133,Line1
5354,1,1,4869,1550279385.4694974,Line1
5355,1,1,504868,1550279388.452484,Line2
5356,1,1,504869,1550279403.4617214,Line2
5357,0,0,4870,1550279400.4767787,Line1
5358,1,1,504870,1550279418.468721,Line2
5359,0,0,4871,1550279415.4812164,Line1
5360,1,1,504871,1550279433.477191,Line2
5361,1,1,4872,1550279430.492836,Line1
5362,1,1,4873,1550279445.5007145,Line1
5363,0,0,504872,1550279448.4865906,Line2
5364,1,1,4874,1550279460.50947,Line1
5365,0,0,504873,1550279463.4945154,Line2
5366,1,1,4875,1550279475.517975,Line1
5367,1,1,4876,1550279490.5224643,Line1
5368,0,0,504874,1550279478.5024712,Line2
5369,1,1,504875,1550279493.5096493,Line2
5370,1,1,4877,1550279505.5295737,Line1
5371,0,0,504876,1550279508.5323477,Line2
5372,1,1,4878,1550279520.5339766,Line1
5373,0,0,504877,1550279523.5346339,Line2
5374,1,1,4879,1550279535.545476,Line1
5375,1,1,504878,1550279538.5460546,Line2
5376,1,1,504879,1550279553.5578125,Line2
5377,0,0,4880,1550279550.554038,Line1
5378,1,1,504880,1550279568.5684164,Line2
5379,0,0,4881,1550279565.5676773,Line1
5380,1,1,504881,1550279583.5754364,Line2
5381,1,1,4882,1550279580.5781374,Line1
5382,1,1,504882,1550279598.5849895,Line2
5383,1,1,4883,1550279595.581135,Line1
5384,1,1,4884,1550279610.590624,Line1
5385,0,0,504883,1550279613.5899527,Line2
5386,1,1,4885,1550279625.5961277,Line1
5387,1,1,504884,1550279628.5967274,Line2
5388,1,1,4886,1550279640.603795,Line1
5389,1,1,504885,1550279643.6043043,Line2
5390,1,1,4887,1550279655.612917,Line1
5391,1,1,504886,1550279658.6168716,Line2
5392,1,1,4888,1550279670.622321,Line1
5393,1,1,504887,1550279673.6199124,Line2
5394,1,1,4889,1550279685.630426,Line1
5395,1,1,504888,1550279688.6208534,Line2
5396,1,1,4890,1550279700.634875,Line1
5397,0,0,504889,1550279703.6353612,Line2
5398,1,1,504890,1550279718.6463265,Line2
5399,0,0,4891,1550279715.6398325,Line1
5400,1,1,504891,1550279733.658438,Line2
5401,0,0,4892,1550279730.6429715,Line1
5402,1,1,504892,1550279748.669508,Line2
5403,1,1,4893,1550279745.646441,Line1
5404,1,1,4894,1550279760.658947,Line1
5405,0,0,504893,1550279763.6760278,Line2
5406,1,1,504894,1550279778.6864536,Line2
5407,0,0,4895,1550279775.6680825,Line1
5408,1,1,4896,1550279790.6710823,Line1
5409,0,0,504895,1550279793.7016327,Line2
5410,1,1,504896,1550279808.7102685,Line2
5411,0,0,4897,1550279805.676054,Line1
5412,0,0,504897,1550279823.7129228,Line2
5413,0,0,4898,1550279820.6810014,Line1
5414,1,1,504898,1550279838.7185924,Line2
5415,1,1,4899,1550279835.6868596,Line1
5416,1,1,504899,1550279853.727344,Line2
5417,1,1,4900,1550279850.693234,Line1
5418,1,1,4901,1550279865.702899,Line1
5419,1,1,504900,1550279868.7355673,Line2
5420,1,1,504901,1550279883.746652,Line2
5421,0,0,4902,1550279880.715176,Line1
5422,1,1,504902,1550279898.7542715,Line2
5423,1,1,4903,1550279895.72234,Line1
5424,1,1,4904,1550279910.734448,Line1
5425,1,1,504903,1550279913.7672765,Line2
5426,1,1,4905,1550279925.742937,Line1
5427,1,1,504904,1550279928.7757442,Line2
5428,0,0,4906,1550279940.7501087,Line1
5429,0,0,504905,1550279943.7841651,Line2
5430,1,1,4907,1550279955.7629235,Line1
5431,1,1,504906,1550279958.794602,Line2
5432,1,1,4908,1550279970.7713437,Line1
5433,1,1,504907,1550279973.8054104,Line2
5434,1,1,4909,1550279985.782829,Line1
5435,1,1,504908,1550279988.8156052,Line2
5436,1,1,4910,1550280000.8097317,Line1
5437,1,1,504909,1550280003.8268614,Line2
5438,1,1,4911,1550280015.8150694,Line1
5439,1,1,504910,1550280018.8312514,Line2
5440,1,1,4912,1550280030.8243237,Line1
5441,1,1,504911,1550280033.8413904,Line2
5442,1,1,4913,1550280045.83468,Line1
5443,1,1,504912,1550280048.8518538,Line2
5444,1,1,504913,1550280063.8600843,Line2
5445,0,0,4914,1550280060.8429337,Line1
5446,1,1,504914,1550280078.8748372,Line2
5447,1,1,4915,1550280075.8585536,Line1
5448,1,1,4916,1550280090.8682463,Line1
5449,1,1,504915,1550280093.8876014,Line2
5450,1,1,4917,1550280105.883073,Line1
5451,1,1,504916,1550280108.8992941,Line2
5452,1,1,4918,1550280120.8891668,Line1
5453,1,1,504917,1550280123.9075606,Line2
5454,1,1,4919,1550280135.8969603,Line1
5455,1,1,504918,1550280138.9140587,Line2
5456,1,1,4920,1550280150.9060571,Line1
5457,1,1,504919,1550280153.9223561,Line2
5458,1,1,4921,1550280165.9137683,Line1
5459,1,1,504920,1550280168.9311094,Line2
5460,1,1,4922,1550280180.9221785,Line1
5461,1,1,504921,1550280183.9394064,Line2
5462,1,1,4923,1550280195.9310777,Line1
5463,1,1,504922,1550280198.9472659,Line2
5464,1,1,4924,1550280210.9334915,Line1
5465,1,1,504923,1550280213.9505866,Line2
5466,1,1,4925,1550280225.9419131,Line1
5467,1,1,504924,1550280228.9590676,Line2
5468,1,1,4926,1550280240.9502954,Line1
5469,0,0,504925,1550280243.965099,Line2
5470,1,1,4927,1550280255.9682581,Line1
5471,1,1,504926,1550280258.9691558,Line2
5472,1,1,4928,1550280270.981568,Line1
5473,1,1,504927,1550280273.9831603,Line2
5474,1,1,504928,1550280288.9833913,Line2
5475,0,0,4929,1550280285.9906633,Line1
5476,1,1,504929,1550280303.9851692,Line2
5477,0,0,4930,1550280301.0010245,Line1
5478,1,1,504930,1550280318.993152,Line2
5479,1,1,4931,1550280316.0087314,Line1
5480,1,1,504931,1550280334.0015595,Line2
5481,1,1,4932,1550280331.0155525,Line1
5482,1,1,4933,1550280346.024943,Line1
5483,1,1,504932,1550280349.0122104,Line2
5484,0,0,4934,1550280361.0553849,Line1
5485,0,0,504933,1550280364.0269213,Line2
5486,0,0,4935,1550280376.0593379,Line1
5487,0,0,504934,1550280379.0292776,Line2
5488,1,1,4936,1550280391.0658314,Line1
5489,1,1,504935,1550280394.0343215,Line2
5490,1,1,4937,1550280406.070084,Line1
5491,1,1,504936,1550280409.0403395,Line2
5492,1,1,4938,1550280421.0831907,Line1
5493,1,1,504937,1550280424.0525453,Line2
5494,1,1,4939,1550280436.090747,Line1
5495,1,1,504938,1550280439.0632377,Line2
5496,1,1,4940,1550280451.1023438,Line1
5497,1,1,504939,1550280454.0717454,Line2
5498,1,1,4941,1550280466.1106277,Line1
5499,1,1,504940,1550280469.080907,Line2
5500,1,1,4942,1550280481.1214952,Line1
5501,0,0,504941,1550280484.0908177,Line2
5502,0,0,4943,1550280496.1226456,Line1
5503,0,0,504942,1550280499.0930867,Line2
5504,1,1,4944,1550280511.124524,Line1
5505,1,1,504943,1550280514.1082318,Line2
5506,1,1,4945,1550280526.1337173,Line1
5507,1,1,504944,1550280529.120907,Line2
5508,1,1,504945,1550280544.13001,Line2
5509,0,0,4946,1550280541.1450875,Line1
5510,0,0,504946,1550280559.1351821,Line2
5511,0,0,4947,1550280556.150185,Line1
5512,1,1,504947,1550280574.1446636,Line2
5513,1,1,4948,1550280571.1605477,Line1
5514,0,0,504948,1550280589.1585798,Line2
5515,0,0,4949,1550280586.1730497,Line1
5516,1,1,4950,1550280601.1807513,Line1
5517,0,0,504949,1550280604.1697702,Line2
5518,1,1,504950,1550280619.173045,Line2
5519,1,1,504951,1550280634.180156,Line2
5520,0,0,4951,1550280616.1874673,Line1
5521,1,1,4952,1550280631.194192,Line1
5522,1,1,504952,1550280649.208791,Line2
5523,1,1,4953,1550280646.2081573,Line1
5524,1,1,4954,1550280661.2172203,Line1
5525,0,0,504953,1550280664.217796,Line2
5526,1,1,4955,1550280676.2266505,Line1
5527,0,0,504954,1550280679.228293,Line2
5528,1,1,4956,1550280691.2355137,Line1
5529,1,1,4957,1550280706.2396803,Line1
5530,0,0,504955,1550280694.2362008,Line2
5531,1,1,504956,1550280709.2414062,Line2
5532,1,1,4958,1550280721.2471805,Line1
5533,1,1,504957,1550280724.2634718,Line2
5534,1,1,504958,1550280739.27093,Line2
5535,0,0,4959,1550280736.270295,Line1
5536,1,1,504959,1550280754.2787564,Line2
5537,1,1,4960,1550280751.279427,Line1
5538,1,1,4961,1550280766.2919202,Line1
5539,1,1,504960,1550280769.2934046,Line2
5540,1,1,4962,1550280781.3019204,Line1
5541,1,1,504961,1550280784.3047225,Line2
5542,1,1,504962,1550280799.312001,Line2
5543,0,0,4963,1550280796.3091533,Line1
5544,1,1,504963,1550280814.319362,Line2
5545,1,1,4964,1550280811.3163953,Line1
5546,0,0,4965,1550280826.3201566,Line1
5547,0,0,504964,1550280829.3220656,Line2
5548,1,1,504965,1550280844.3258061,Line2
5549,0,0,4966,1550280841.3251238,Line1
5550,1,1,504966,1550280859.3267553,Line2
5551,1,1,4967,1550280856.3269582,Line1
5552,1,1,504967,1550280874.335085,Line2
5553,1,1,4968,1550280871.333581,Line1
5554,1,1,504968,1550280889.3432388,Line2
5555,0,0,4969,1550280886.3466508,Line1
5556,1,1,504969,1550280904.3564985,Line2
5557,1,1,4970,1550280901.359128,Line1
5558,1,1,504970,1550280919.3635998,Line2
5559,0,0,4971,1550280916.3607464,Line1
5560,1,1,504971,1550280934.3706,Line2
5561,1,1,4972,1550280931.367728,Line1
5562,1,1,4973,1550280946.3738565,Line1
5563,0,0,504972,1550280949.3765981,Line2
5564,1,1,4974,1550280961.3828003,Line1
5565,1,1,504973,1550280964.3849485,Line2
5566,1,1,4975,1550280976.3895464,Line1
5567,1,1,504974,1550280979.3900902,Line2
5568,1,1,4976,1550280991.3953114,Line1
5569,1,1,504975,1550280994.3991313,Line2
5570,1,1,4977,1550281006.4056997,Line1
5571,1,1,504976,1550281009.4086058,Line2
5572,1,1,4978,1550281021.4119184,Line1
5573,0,0,504977,1550281024.4149134,Line2
5574,1,1,4979,1550281036.4222806,Line1
5575,1,1,504978,1550281039.4230628,Line2
5576,1,1,4980,1550281051.430994,Line1
5577,1,1,504979,1550281054.433789,Line2
5578,1,1,4981,1550281066.4560697,Line1
5579,1,1,504980,1550281069.4432545,Line2
5580,1,1,4982,1550281081.4665835,Line1
5581,1,1,504981,1550281084.45259,Line2
5582,0,0,4983,1550281096.4767978,Line1
5583,0,0,504982,1550281099.4640105,Line2
5584,1,1,4984,1550281111.4834156,Line1
5585,1,1,504983,1550281114.4694164,Line2
5586,1,1,504984,1550281129.4922354,Line2
5587,0,0,4985,1550281126.4907513,Line1
5588,1,1,504985,1550281144.497438,Line2
5589,1,1,4986,1550281141.496739,Line1
5590,1,1,4987,1550281156.5030568,Line1
5591,1,1,504986,1550281159.5058112,Line2
5592,1,1,4988,1550281171.5166988,Line1
5593,0,0,504987,1550281174.5186017,Line2
5594,1,1,4989,1550281186.5284975,Line1
5595,1,1,504988,1550281189.5293114,Line2
5596,1,1,4990,1550281201.5537992,Line1
5597,1,1,504989,1550281204.556621,Line2
5598,1,1,4991,1550281216.5660384,Line1
5599,0,0,504990,1550281219.567537,Line2
5600,1,1,4992,1550281231.5768378,Line1
5601,1,1,504991,1550281234.5786254,Line2
5602,1,1,4993,1550281246.5866525,Line1
5603,0,0,504992,1550281249.5886016,Line2
5604,1,1,4994,1550281261.5937202,Line1
5605,1,1,504993,1550281264.5944777,Line2
5606,1,1,4995,1550281276.5968418,Line1
5607,1,1,504994,1550281279.6028254,Line2
5608,1,1,4996,1550281291.6095066,Line1
5609,1,1,504995,1550281294.6267414,Line2
5610,1,1,4997,1550281306.618688,Line1
5611,1,1,504996,1550281309.6379945,Line2
5612,1,1,4998,1550281321.6279402,Line1
5613,1,1,504997,1550281324.6475427,Line2
5614,1,1,4999,1550281336.633223,Line1
5615,1,1,504998,1550281339.650447,Line2
5616,1,1,504999,1550281354.6621346,Line2
5617,0,0,5000,1550281351.6426651,Line1
5618,1,1,505000,1550281369.6732605,Line2
5619,1,1,5001,1550281366.654472,Line1
5620,1,1,5002,1550281381.666468,Line1
5621,1,1,505001,1550281384.6827168,Line2
5622,1,1,5003,1550281396.6800492,Line1
5623,0,0,505002,1550281399.6962726,Line2
5624,1,1,5004,1550281411.6855721,Line1
5625,0,0,505003,1550281414.7004936,Line2
5626,1,1,5005,1550281426.6884181,Line1
5627,1,1,505004,1550281429.7047503,Line2
5628,1,1,5006,1550281441.6963792,Line1
5629,1,1,505005,1550281444.713583,Line2
5630,1,1,5007,1550281456.7111008,Line1
5631,1,1,505006,1550281459.7140543,Line2
5632,1,1,5008,1550281471.7167237,Line1
5633,0,0,505007,1550281474.7185667,Line2
5634,1,1,5009,1550281486.7205215,Line1
5635,1,1,505008,1550281489.7237346,Line2
5636,1,1,5010,1550281501.7315638,Line1
5637,1,1,505009,1550281504.73204,Line2
5638,1,1,5011,1550281516.7410748,Line1
5639,1,1,505010,1550281519.7447703,Line2
5640,1,1,5012,1550281531.751155,Line1
5641,1,1,505011,1550281534.753967,Line2
5642,1,1,5013,1550281546.7618687,Line1
5643,1,1,505012,1550281549.7634256,Line2
5644,1,1,5014,1550281561.7721,Line1
5645,1,1,505013,1550281564.7739215,Line2
5646,1,1,5015,1550281576.7810543,Line1
5647,1,1,505014,1550281579.78259,Line2
5648,0,0,5016,1550281591.7901459,Line1
5649,0,0,505015,1550281594.792883,Line2
5650,1,1,505016,1550281609.7985296,Line2
5651,0,0,5017,1550281606.7968378,Line1
5652,1,1,5018,1550281621.7993402,Line1
5653,0,0,505017,1550281624.809899,Line2
5654,1,1,505018,1550281639.8200243,Line2
5655,0,0,5019,1550281636.8027546,Line1
5656,1,1,505019,1550281654.8255749,Line2
5657,1,1,5020,1550281651.8118315,Line1
5658,1,1,505020,1550281669.8305655,Line2
5659,0,0,5021,1550281666.813486,Line1
5660,1,1,505021,1550281684.8382778,Line2
5661,1,1,5022,1550281681.8211863,Line1
5662,1,1,5023,1550281696.8249836,Line1
5663,0,0,505022,1550281699.842162,Line2
5664,1,1,505023,1550281714.851812,Line2
5665,0,0,5024,1550281711.834072,Line1
5666,1,1,5025,1550281726.8397937,Line1
5667,0,0,505024,1550281729.854744,Line2
5668,1,1,5026,1550281741.8446457,Line1
5669,1,1,505025,1550281744.8634567,Line2
5670,1,1,5027,1550281756.8522463,Line1
5671,1,1,505026,1550281759.885003,Line2
5672,1,1,5028,1550281771.8613317,Line1
5673,0,0,505027,1550281774.893097,Line2
5674,1,1,5029,1550281786.8692827,Line1
5675,1,1,505028,1550281789.9023535,Line2
5676,1,1,5030,1550281801.870435,Line1
5677,0,0,505029,1550281804.917848,Line2
5678,1,1,5031,1550281816.8872426,Line1
5679,1,1,505030,1550281819.9200666,Line2
5680,1,1,5032,1550281831.893865,Line1
5681,1,1,505031,1550281834.926601,Line2
5682,1,1,5033,1550281846.8998857,Line1
5683,1,1,505032,1550281849.9325922,Line2
5684,1,1,5034,1550281861.905912,Line1
5685,1,1,505033,1550281864.93777,Line2
5686,1,1,505034,1550281879.94836,Line2
5687,0,0,5035,1550281876.9152715,Line1
5688,1,1,505035,1550281894.953963,Line2
5689,0,0,5036,1550281891.9221165,Line1
5690,1,1,505036,1550281909.9614775,Line2
5691,1,1,5037,1550281906.9304514,Line1
5692,1,1,505037,1550281924.9742622,Line2
5693,1,1,5038,1550281921.9414442,Line1
5694,1,1,5039,1550281936.948497,Line1
5695,0,0,505038,1550281939.982511,Line2
5696,1,1,5040,1550281951.9564304,Line1
5697,1,1,505039,1550281954.989281,Line2
5698,1,1,5041,1550281966.9625134,Line1
5699,1,1,505040,1550281969.9996045,Line2
5700,1,1,505041,1550281985.007447,Line2
5701,0,0,5042,1550281981.9734137,Line1
5702,1,1,505042,1550282000.0137,Line2
5703,1,1,5043,1550281996.997443,Line1
5704,0,0,5044,1550282012.0216057,Line1
5705,0,0,505043,1550282015.0243714,Line2
5706,1,1,505044,1550282030.034884,Line2
5707,0,0,5045,1550282027.0283234,Line1
5708,1,1,505045,1550282045.0418663,Line2
5709,1,1,5046,1550282042.0418441,Line1
5710,1,1,505046,1550282060.0486834,Line2
5711,0,0,5047,1550282057.045632,Line1
5712,1,1,5048,1550282072.0583339,Line1
5713,0,0,505047,1550282075.0598123,Line2
5714,1,1,5049,1550282087.0665033,Line1
5715,1,1,505048,1550282090.0696943,Line2
5716,1,1,505049,1550282105.077541,Line2
5717,0,0,5050,1550282102.0760803,Line1
5718,1,1,505050,1550282120.0900922,Line2
5719,1,1,5051,1550282117.0907927,Line1
5720,1,1,5052,1550282132.0932262,Line1
5721,1,1,505051,1550282135.0951042,Line2
5722,1,1,5053,1550282147.104279,Line1
5723,1,1,505052,1550282150.104836,Line2
5724,1,1,5054,1550282162.1082773,Line1
5725,1,1,505053,1550282165.109778,Line2
5726,1,1,5055,1550282177.1195183,Line1
5727,0,0,505054,1550282180.121166,Line2
5728,1,1,5056,1550282192.1265714,Line1
5729,1,1,505055,1550282195.128153,Line2
5730,1,1,5057,1550282207.1269715,Line1
5731,1,1,505056,1550282210.1284823,Line2
5732,1,1,5058,1550282222.1359859,Line1
5733,0,0,505057,1550282225.1366403,Line2
5734,1,1,5059,1550282237.1409574,Line1
5735,1,1,505058,1550282240.1589177,Line2
5736,0,0,5060,1550282252.1510544,Line1
5737,0,0,505059,1550282255.16951,Line2
5738,1,1,5061,1550282267.1606479,Line1
